StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,student,age,sex,sex_orient,sex_orient_4_TEXT,gender,gender_3_TEXT,relstat,relstat_5_TEXT,ltmInterest,race_1,race_2,race_3,race_4,race_5,race_6,race_8,religion,politics,international,previousParticipant ,poliDQ_1,poliDQ_2,poliDQ_3,poliDQ_4,poliDQ_5,poliDQ_6,poliDQ_7,ageDQ_1,ageDQ_2,ageDQ_3,ageDQ_4,ageDQ_5,ageDQ_6,ageDQ_7,raceDQ_1,raceDQ_2,raceDQ_3,raceDQ_4,raceDQ_5,raceDQ_6,religionDQ_1,religionDQ_2,religionDQ_3,religionDQ_4,religionDQ_5,religionDQ_6,religionDQ_7,religionDQ_8,religionDQ_9,religionDQ_10,religionDQ_11,internationalDQ_1,internationalDQ_2,idealAffection1,idealAffection2,idealAmbition1,idealAmbition2,idealArtistic1,idealArtistic2,idealDisposition1,idealDisposition2,idealFamily1,idealFamily2,idealHealth1,idealHealth2,idealHumor1,idealHumor2,idealIntelligent1,idealIntelligent2,idealKind1,idealKind2,idealParenting1,idealParenting2,idealPhysatt1,idealPhysatt2,idealReligious1,idealReligious2,idealResources1,idealResources2,idealSexy1,idealSexy2,idealStatus1,idealStatus2,selfAffectionate1,selfAffectionate2,selfAmbition1,selfAmbition2,selfArtistic1,selfArtistic2,selfDisposition1,selfDisposition2,selfFamily1,selfFamily2,selfHealth1,selfHealth2,selfHumor1,selfHumor2,selfIntelligent1,selfIntelligent2,selfKind1,selfKind2,selfParenting1,selfParenting2,selfPhysatt1,selfPhysatt2,selfReligious1,selfReligious2,selfResources1,selfResources2,selfSexy1,selfSexy2,selfStatus1,selfStatus2,p
1/16/2025 15:55,1/16/2025 16:05,0,172.56.178.210,100,586,1,1/16/2025 16:05,R_3bPGHnoKTZENLMP,,,,,37.2507,-121.836,qr,EN,2,25,1,3,,1,,1,,1,1,,,,,,,9,6,1,0,,,,1,1,1,,,,,,1,1,,1,,1,1,,1,1,1,,1,1,1,,1,1,1,1,1,1,6,6,9,9,6,6,6,6,7,8,7,7,7,6,10,9,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,11,11,7,8,7,6,7,7,10,8,11,7,11,11,8,7,7,6,6,6,5,4,6,11,6,6,11,11,f24896679
1/16/2025 16:01,1/16/2025 16:11,0,47.150.94.58,100,573,1,1/16/2025 16:11,R_7F1XWyQGKm2dJef,,,,,34.4275,-119.859,qr,EN,1,21,1,3,,1,,2,,1,,1,1,,1,1,,2,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,1,1,1,1,1,1,1,1,,,,1,,1,1,7,7,8,8,7,7,9,8,7,7,7,6,7,6,8,7,7,8,6,8,8,7,6,5,6,6,8,8,9,7,9,7,9,9,6,8,9,8,7,7,8,8,8,8,9,8,8,8,8,9,7,6,6,4,7,9,10,9,9,8,f24840732
1/9/2025 22:31,1/9/2025 22:31,0,169.231.25.95,1,33,0,1/16/2025 22:31,R_1jkPZOOSQwy6OS4,,,,,34.2003,-118.4045,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24401580
1/16/2025 23:00,1/16/2025 23:07,0,169.231.169.129,100,469,1,1/16/2025 23:07,R_7s6c71wm7W5UPgB,,,,,34.4275,-119.859,qr,EN,1,25,1,3,,1,,1,,1,,,1,,,,,2,3,0,0,,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,8,9,7,7,6,7,9,8,8,8,6,6,9,6,6,6,8,9,10,9,9,6,9,7,9,6,6,8,7,7,7,9,9,10,7,7,10,9,9,9,7,7,9,9,10,10,9,10,9,9,8,9,11,9,11,11,8,7,10,9,f24568816
1/10/2025 1:48,1/10/2025 1:54,0,172.226.7.10,54,365,0,1/17/2025 1:54,R_3myNXLKGQaRUZTG,,,,,34.0544,-118.2441,qr,EN,1,24,1,3,,1,,1,,1,,,1,,,,,1,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,9,10,6,7,6,5,8,10,9,9,8,7,9,3,7,10,9,6,4,8,7,4,7,10,8,8,5,4,f24921029
1/17/2025 10:26,1/17/2025 10:41,0,216.24.210.102,100,914,1,1/17/2025 10:41,R_5Kr4Rim5PPhAyz7,,,,,34.0544,-118.244,qr,EN,1,19,0,1,,0,,1,,1,,,,,,1,,10,7,0,0,,,,,1,1,1,,1,1,1,1,,,1,1,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,7,7,7,7,6,6,6,6,7,8,6,6,8,7,7,7,7,8,6,6,6,6,1,1,7,7,6,4,7,8,6,8,9,7,5,7,6,6,6,8,5,5,8,7,7,7,6,8,6,7,6,6,2,1,8,7,6,4,8,6,f24271481
1/17/2025 10:42,1/17/2025 10:49,0,98.159.37.35,100,472,1,1/17/2025 10:49,R_1xEYoM3oUfkl4Ep,,,,,34.0544,-118.244,qr,EN,1,19,0,1,,0,,1,,1,,,,,,1,,10,7,0,0,,,,,,1,1,,1,1,1,1,,,1,1,,,,1,1,1,,,1,,,1,1,1,1,1,1,7,7,8,7,6,6,6,6,7,7,6,5,8,8,7,8,7,8,6,6,6,6,1,1,7,8,6,5,8,7,6,7,8,8,6,6,6,6,7,8,5,5,8,8,7,8,7,8,6,6,6,6,1,1,8,8,6,5,7,7,f24959776
1/10/2025 11:37,1/10/2025 11:37,0,172.226.186.29,1,5,0,1/17/2025 11:37,R_7F3wi6qjWhiLlAI,,,,,34.0544,-118.2441,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24603190
1/10/2025 12:39,1/10/2025 12:42,0,70.185.132.36,1,140,0,1/17/2025 12:42,R_680ypqsWGn03xDj,,,,,34.4265,-119.8631,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f246171
1/10/2025 12:40,1/10/2025 12:46,0,70.185.132.36,16,369,0,1/17/2025 12:46,R_6CWABM2z6VpIWAo,,,,,34.4265,-119.8631,qr,EN,1,21,0,3,,0,,1,,1,1,,,,,1,,12,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24987736
1/10/2025 12:46,1/10/2025 12:46,0,169.231.78.174,1,21,0,1/17/2025 12:46,R_1ikduuZOXS0bIck,,,,,34.4265,-119.8631,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24123419
1/10/2025 13:35,1/10/2025 13:57,0,169.231.127.143,62,1288,0,1/17/2025 13:57,R_1m6yV5AVNpmoQ25,,,,,34.4265,-119.8631,qr,EN,1,21,0,3,,0,,1,,1,1,,,,,,,9,7,0,0,,,,,,1,1,,,,1,1,,,1,1,1,1,1,1,1,1,,,1,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,9,6,4,5,9,9,10,9,8,7,9,9,8,10,6,9,5,5,8,9,3,3,9,9,7,8,8,6,f24308872
1/10/2025 14:21,1/10/2025 14:22,0,70.185.130.148,1,52,0,1/17/2025 14:22,R_5AMBfVHjeGby58J,,,,,34.4265,-119.8631,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24839481
1/17/2025 13:00,1/17/2025 16:22,0,169.231.153.124,100,12140,1,1/17/2025 16:22,R_50qsaSyu1cguLAx,,,,,34.4366,-119.8339,qr,EN,1,18,0,3,,0,,1,,1,,,,,,1,,5,6,0,0,,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,,1,,,1,,,,,1,,1,,8,8,8,7,6,7,7,8,7,8,6,8,11,8,8,7,9,9,8,7,8,8,4,4,7,7,6,6,6,6,7,9,8,7,6,6,7,7,10,9,6,6,9,7,7,7,10,10,9,8,6,6,2,3,6,6,6,6,6,6,f24909969
1/17/2025 18:15,1/17/2025 18:30,0,169.231.206.101,100,901,1,1/17/2025 18:30,R_66btFZCNYQR3Xx1,,,,,34.0899,-118.0871,qr,EN,1,21,1,3,,1,,1,,1,1,,,,,,,9,5,0,0,,,,,1,,,,,1,1,1,,,1,,,,,1,,1,,,,,,,1,1,1,1,,7,8,8,8,7,7,9,8,8,7,7,8,7,8,6,6,8,8,8,7,7,6,5,2,7,7,7,6,6,6,6,7,6,7,6,7,8,7,7,8,7,6,8,7,6,6,8,8,8,6,6,6,4,2,6,6,5,6,6,6,f24150654
1/17/2025 22:11,1/17/2025 22:20,0,169.231.240.129,100,534,1,1/17/2025 22:20,R_5zpVk0gQcWlmK2Y,,,,,34.4275,-119.859,qr,EN,1,18,0,1,,0,,1,,1,1,,,,,,,11,6,1,0,,,,,,1,1,1,1,1,1,1,,,1,,,,,1,1,1,,,,,,1,,1,1,1,1,8,6,7,8,6,8,7,6,7,7,7,7,7,6,8,7,6,9,6,9,8,8,4,3,9,9,6,6,8,7,6,7,5,6,4,6,5,5,7,8,4,4,5,4,6,6,7,5,5,5,6,5,1,1,7,6,6,6,6,6,f24642064
1/17/2025 22:16,1/17/2025 23:12,0,169.231.150.219,100,3368,1,1/17/2025 23:12,R_6Qn5PWXY2ZmH3ws,,,,,34.4275,-119.859,qr,EN,1,19,0,1,,0,,1,,1,1,,,,,,,11,6,0,0,,,,1,1,1,1,,1,1,1,1,,,1,1,1,1,1,1,,,,,1,,,1,,1,1,1,,8,8,9,8,8,9,7,7,8,9,9,9,7,8,9,8,7,9,8,9,8,8,1,1,9,8,10,7,8,8,5,8,8,7,7,6,7,8,7,8,7,8,6,3,8,6,6,9,7,5,8,8,1,1,3,6,3,6,8,6,f24994013
1/17/2025 15:19,1/19/2025 14:41,0,47.155.137.58,100,170544,1,1/19/2025 14:41,R_5AixCGIwVzWpYg9,,,,,34.4275,-119.859,qr,EN,1,18,0,3,,0,,1,,1,1,,,,,,,10,6,0,0,,,,,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,,,,,,1,,1,1,1,1,9,8,7,7,7,7,7,7,8,8,7,6,6,7,7,8,8,8,7,8,7,7,4,4,8,7,7,7,8,7,7,7,6,6,7,6,6,6,5,8,5,6,6,6,6,6,8,7,8,5,6,5,3,3,6,6,6,6,6,6,f24559078
1/19/2025 15:16,1/19/2025 15:27,0,172.226.2.119,100,617,1,1/19/2025 15:27,R_5CFaSkuBcUageIh,,,,,34.0544,-118.244,qr,EN,1,20,1,3,,1,,1,,1,,1,,,,,,1,4,0,0,,,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,1,1,1,,,,,,1,,1,,1,1,10,7,8,6,9,9,8,11,6,5,8,6,9,9,9,10,8,8,7,9,6,8,7,6,8,5,6,6,6,4,8,9,8,8,6,4,5,4,6,9,6,6,9,7,9,7,8,8,6,4,6,4,7,5,6,8,9,9,10,7,f24489262
1/19/2025 16:51,1/19/2025 16:58,0,169.231.120.196,100,391,1,1/19/2025 16:58,R_6n9DPbq7tHYvJrf,,,,,34.4366,-119.8339,qr,EN,1,21,0,3,,0,,1,,1,1,,,,,,,11,6,0,0,,,,1,1,1,,,,1,1,1,,,1,,,,,,,1,,,,,,1,,1,1,1,,7,6,10,7,4,5,7,7,6,8,7,9,7,9,7,8,6,8,6,5,7,7,5,4,7,7,6,7,6,5,6,6,8,9,6,6,7,6,8,8,8,7,7,6,7,7,7,9,8,6,6,7,6,4,7,9,6,6,5,4,f24680587
1/12/2025 19:04,1/12/2025 19:06,0,172.226.7.54,16,142,0,1/19/2025 19:06,R_5QK6QgXITQQjtoN,,,,,33.6128,-117.6622,qr,EN,1,19,1,3,,1,,1,,1,1,,,,,,,12,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24485585
1/12/2025 14:57,1/12/2025 20:29,0,169.231.202.165,1,19927,0,1/19/2025 20:29,R_3ovY5FctHkeQpQe,,,,,34.4265,-119.8631,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24421663
1/13/2025 1:29,1/13/2025 1:29,0,169.231.38.109,1,34,0,1/20/2025 1:30,R_7iWsDbMafyrwDzD,,,,,34.4265,-119.8631,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24339601
1/13/2025 22:09,1/13/2025 22:19,0,184.187.167.122,23,642,0,1/20/2025 22:19,R_5UxktEUKp0tzQIx,,,,,34.4265,-119.8631,qr,EN,1,19,1,3,,1,,1,,1,,,,,,1,,10,4,0,0,,,1,1,1,1,,1,,1,,,,,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24111606
1/13/2025 23:01,1/13/2025 23:04,0,207.212.33.39,23,175,0,1/20/2025 23:04,R_5IsVtDiB18flHU8,,,,,33.8358,-117.9063,qr,EN,1,19,1,2,,1,,1,,1,,,,,1,1,,11,6,0,0,,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24681646
1/21/2025 9:59,1/21/2025 10:05,0,47.146.27.216,100,322,1,1/21/2025 10:05,R_6OKXPByUOHK80s9,,,,,34.4398,-119.7315,anonymous,EN,1,20,1,3,,1,,1,,2,,,1,,,,,11,7,0,0,,,1,1,1,1,1,,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,6,7,6,6,6,6,7,6,6,6,6,6,7,7,6,7,6,8,7,7,4,6,6,7,7,7,6,6,7,7,7,8,4,5,6,7,4,4,7,7,8,7,7,7,7,6,7,6,7,7,2,1,7,7,7,7,6,6,f24564908
1/21/2025 9:52,1/21/2025 10:06,0,169.231.166.32,100,806,1,1/21/2025 10:06,R_16bCJOVpMAFbVfH,,,,,34.4275,-119.859,qr,EN,1,21,0,2,,0,,1,,1,,,,,,1,,11,7,0,0,,,,,,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,7,10,7,6,6,7,6,5,6,7,3,10,8,7,7,8,8,8,6,8,5,1,1,6,5,9,6,9,7,11,9,9,9,7,7,5,5,5,4,7,7,11,10,8,10,10,11,11,6,7,5,1,1,6,6,9,8,10,10,f2468324
1/21/2025 9:59,1/21/2025 10:08,0,169.231.175.155,100,534,1,1/21/2025 10:08,R_7OkQ1BQvvf6MnSg,,,,,34.4275,-119.859,anonymous,EN,1,20,0,3,,0,,1,,2,,,,,,1,,12,4,0,0,,,1,1,1,,,,1,1,1,1,,,1,,,1,,1,1,,,,,,,,,1,1,1,,7,8,11,11,6,6,8,8,8,8,10,10,9,6,8,8,8,8,8,7,8,8,2,2,8,7,8,7,6,7,6,9,11,11,8,8,9,10,7,11,11,11,10,6,6,7,8,11,11,8,7,7,6,2,8,7,6,6,8,7,f24261015
1/21/2025 9:59,1/21/2025 10:08,0,107.116.170.34,100,565,1,1/21/2025 10:08,R_1YWQqAdbWqL5eV3,,,,,33.7858,-117.8448,anonymous,EN,1,18,0,3,,0,,1,,1,,,1,,,,,11,5,0,0,,,1,1,1,1,1,1,1,1,,,,,1,1,1,1,,1,1,1,,,,,,,,1,1,1,,8,8,9,9,5,6,9,8,6,6,6,6,8,8,8,8,9,10,6,7,7,6,5,4,6,8,6,6,7,6,10,9,10,10,6,6,8,8,9,10,8,7,9,7,8,8,10,10,9,9,8,7,2,5,10,8,7,6,9,8,f24762432
1/21/2025 10:02,1/21/2025 10:09,0,169.231.181.191,100,414,1,1/21/2025 10:09,R_30NuuPRt8eV3swT,,,,,34.1563,-118.0868,anonymous,EN,1,20,1,3,,1,,2,,2,1,,,,,,,12,4,0,0,,,,1,,,,1,1,1,,,,,1,,,,,,1,1,1,,,,,,,1,1,1,,8,8,8,8,7,8,9,9,6,6,9,9,8,8,9,9,8,8,7,6,11,10,3,3,6,6,11,11,6,8,9,11,10,7,7,7,8,7,5,7,7,6,10,8,8,8,6,10,6,6,8,8,3,1,6,6,11,11,8,7,f24580155
1/21/2025 9:59,1/21/2025 10:09,0,169.231.25.229,100,602,1,1/21/2025 10:09,R_7KHego7oXytoi0y,,,,,34.4275,-119.859,anonymous,EN,1,18,0,3,,0,,1,,1,1,,,,,,,10,6,0,0,,,,1,1,1,1,1,1,1,,,,,1,,,,,,,,,,,,,,,1,1,1,,9,8,8,8,7,6,9,7,7,9,6,6,8,8,8,8,10,10,7,8,9,9,6,2,8,8,10,9,8,8,8,10,7,7,7,7,8,6,8,8,7,5,10,8,7,7,10,10,7,7,8,8,6,1,6,8,10,10,8,7,f24987749
1/21/2025 10:03,1/21/2025 10:11,0,107.116.170.45,100,487,1,1/21/2025 10:11,R_18HCYuCVzImdvNO,,,,,33.7858,-117.8448,anonymous,EN,1,19,0,3,,0,,1,,1,,,,,1,1,,2,6,1,0,,,,1,1,1,1,,1,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9,6,8,9,6,7,9,8,8,7,6,8,10,10,8,9,11,11,7,8,7,7,6,6,10,11,6,8,8,8,6,7,9,8,8,9,9,9,9,11,8,8,10,8,9,8,9,9,8,7,6,7,6,6,9,4,6,6,7,7,f24249534
1/21/2025 10:04,1/21/2025 10:12,0,172.56.121.31,100,465,1,1/21/2025 10:12,R_5ERLC9TO5BtOYQd,,,,,34.1867,-118.3878,anonymous,EN,1,21,1,3,,1,,1,,1,1,,,,1,,,12,4,0,0,,,,1,,,,,,,1,,,,1,,,,1,1,,1,,,,,1,,1,,,1,1,6,6,10,8,4,7,8,9,8,7,6,8,7,8,8,8,7,10,7,6,6,6,4,5,6,6,4,6,8,8,6,6,9,9,5,7,9,9,4,6,7,6,9,10,8,9,9,9,8,7,6,5,6,4,6,7,6,6,9,9,f24526295
1/21/2025 9:59,1/21/2025 10:12,0,169.231.122.204,100,767,1,1/21/2025 10:12,R_7AYmPl89C24es0Y,,,,,39.7391,-104.9866,anonymous,EN,1,18,0,1,,0,,1,,1,,,,,,1,,1,6,0,0,,,,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,8,6,7,6,6,6,7,7,6,6,6,6,9,8,7,7,7,7,6,6,7,6,4,5,6,6,7,8,7,7,7,7,8,7,6,6,7,9,8,7,6,5,10,9,7,7,7,7,8,6,7,7,4,3,7,8,7,6,7,7,f24467836
1/21/2025 10:09,1/21/2025 10:16,0,70.168.93.109,100,444,1,1/21/2025 10:16,R_7e9vQH5WQx94F0T,,,,,34.4216,-119.7068,anonymous,EN,1,19,0,3,,0,,1,,1,1,,,,,,,12,6,0,0,,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6,5,9,9,5,6,9,9,6,8,9,7,7,9,9,9,6,7,3,6,7,7,6,5,9,9,8,8,8,7,4,6,9,9,3,4,6,6,6,6,7,7,8,5,8,8,7,6,4,7,8,6,6,5,6,8,7,7,8,7,f24108276
1/21/2025 10:03,1/21/2025 10:22,0,169.231.83.19,100,1142,1,1/21/2025 10:22,R_60Nh6J4Lci6wV4P,,,,,37.2507,-121.836,anonymous,EN,1,18,0,3,,0,,1,,1,,,,,,1,,11,3,0,1,,1,1,1,1,1,,1,1,1,1,,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,8,7,9,8,6,7,6,7,8,8,9,8,8,6,6,8,7,8,8,8,8,9,3,3,8,8,8,9,9,9,10,8,9,9,8,8,7,9,10,10,9,9,8,8,8,7,9,9,9,8,8,9,4,3,10,8,8,9,8,8,f24689248
1/21/2025 10:11,1/21/2025 10:24,0,169.231.167.154,100,738,1,1/21/2025 10:24,R_3MrObKBDl1aMkdD,,,,,34.4275,-119.859,anonymous,EN,1,18,0,3,,0,,1,,1,,,,,,1,,5,4,0,0,,1,1,1,1,,,1,1,1,1,,,,,1,1,,,1,,,,1,1,1,,,,1,,1,,7,7,7,7,5,7,7,6,6,4,8,7,7,7,7,7,6,7,7,6,7,7,2,1,7,7,7,7,7,7,8,6,8,7,6,8,7,6,9,8,8,8,9,8,7,8,8,8,8,8,7,8,4,4,6,6,7,7,7,7,f24924232
1/21/2025 10:01,1/21/2025 10:24,0,174.194.132.136,100,1400,1,1/21/2025 10:24,R_6SIvgyubUdrECBZ,,,,,34.0544,-118.244,anonymous,EN,1,21,0,3,,0,,1,,1,,,1,,,,,2,6,0,0,,,1,1,1,1,,,,1,1,1,1,,1,1,1,1,1,1,1,1,,,,,,,,1,1,1,1,6,7,9,10,2,2,6,7,7,8,9,8,6,6,8,8,8,7,8,7,6,8,2,3,8,10,8,9,9,10,7,8,9,9,2,3,8,7,8,10,9,9,7,6,9,9,10,7,10,9,8,9,4,3,10,10,8,8,9,8,f24911569
1/21/2025 10:20,1/21/2025 10:31,0,169.231.92.182,100,667,1,1/21/2025 10:31,R_63jcZ1SaQ843Nrg,,,,,34.4275,-119.859,qr,EN,1,21,1,3,,0,,1,,1,1,,,,,,,10,4,0,0,,1,1,1,1,1,,,,1,1,1,1,,,,,,,1,1,1,,,1,,,1,,1,1,1,1,8,7,8,8,6,6,6,7,6,8,9,8,7,7,9,9,6,8,8,6,9,9,6,3,9,9,8,6,9,8,5,7,4,4,4,3,4,5,2,4,10,8,6,4,10,10,4,8,8,6,9,10,3,2,9,9,7,6,7,7,f24983939
1/21/2025 10:20,1/21/2025 10:31,0,72.205.112.250,100,673,1,1/21/2025 10:31,R_5JCSadc4jXTkVRg,,,,,34.4275,-119.859,anonymous,EN,1,19,0,3,,0,,1,,1,1,,,,,,,1,6,0,0,,,,,1,1,,,1,1,1,1,,,1,,,,,,1,1,,,,,,,,,,1,,11,9,9,8,4,4,6,7,11,10,11,11,8,10,11,9,9,11,11,9,10,8,6,3,7,8,9,6,11,7,10,10,6,9,3,3,8,8,9,8,9,9,11,7,7,6,9,11,9,8,7,8,6,4,4,9,6,4,7,8,f24675030
1/21/2025 10:21,1/21/2025 10:31,0,169.231.63.53,100,595,1,1/21/2025 10:31,R_1O0rBbofD5fLlUv,,,,,34.4275,-119.859,anonymous,EN,1,19,0,3,,0,,1,,1,,,1,,,,,1,4,0,0,,,,,,1,,,1,1,1,,,,1,1,1,1,1,1,1,,,,,,,,,1,,1,,11,6,10,8,7,6,8,10,11,8,8,7,8,6,8,9,10,7,6,6,9,8,8,6,9,8,6,6,9,6,9,10,10,10,9,8,9,9,11,11,5,9,9,6,8,8,10,10,8,10,6,6,7,8,8,8,6,6,10,8,f24626359
1/21/2025 10:16,1/21/2025 10:32,0,169.231.184.203,100,974,1,1/21/2025 10:32,R_1fkqYzx0xxTVT4b,,,,,34.4275,-119.859,anonymous,EN,1,19,0,4,"pansexual (attracted to female, male, and nonbinary)",0,,2,,2,,1,,,,,,1,6,0,0,,,,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,10,8,8,6,9,8,6,6,3,3,6,6,6,6,7,7,6,8,6,6,7,6,2,3,3,6,6,7,8,8,9,9,8,8,8,9,8,9,7,9,7,7,9,6,7,8,9,9,9,7,6,6,10,2,3,9,6,6,8,8,f24682102
1/14/2025 10:32,1/14/2025 10:33,0,207.212.33.2,16,99,0,1/21/2025 10:33,R_7KMxThRIebfJzB9,,,,,33.8358,-117.9063,qr,EN,1,20,1,2,,1,,1,,2,,,1,,,1,,2,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24843771
1/21/2025 10:24,1/21/2025 10:34,0,169.231.197.5,100,612,1,1/21/2025 10:34,R_5rOdJtK5XODh0jc,,,,,34.4275,-119.859,anonymous,EN,1,18,0,1,,0,,1,,2,,,,,,1,,11,7,0,0,,,,1,1,1,1,1,1,1,,,,,1,,1,,,1,1,1,,1,,,,,,1,1,1,,9,9,9,8,6,8,10,8,7,6,8,7,10,10,9,11,10,11,5,6,8,8,6,5,7,6,9,10,11,10,7,9,8,8,6,6,9,9,9,9,7,6,10,11,7,10,9,9,1,5,6,6,1,1,6,6,8,10,9,9,f24942663
1/21/2025 10:13,1/21/2025 10:35,0,169.231.154.200,100,1289,1,1/21/2025 10:35,R_5ZE1VGL8XbDlC3s,,,,,34.4366,-119.8339,anonymous,EN,1,18,1,3,,1,,1,,1,,,1,,,,,12,3,0,0,,1,1,,,,,1,1,,,,,,1,,1,,,,1,,,,,,,,,,,1,,8,11,6,6,6,8,10,8,10,10,11,11,8,10,7,7,10,10,9,9,8,8,6,6,6,6,6,10,8,6,6,11,9,7,9,8,10,9,9,11,7,8,10,7,8,9,9,9,8,9,7,8,4,5,6,11,10,11,9,7,f24361844
1/21/2025 10:31,1/21/2025 10:38,0,146.75.146.1,100,388,1,1/21/2025 10:38,R_5wrlxrL2lib98Fr,,,,,34.0544,-118.244,anonymous,EN,1,19,0,1,,0,,1,,1,,,,,,,1,11,6,1,2,,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,1,1,1,1,1,1,7,8,8,8,6,6,7,7,7,6,8,8,8,6,8,8,7,7,6,7,7,6,1,1,8,8,7,7,6,6,9,8,8,7,6,7,7,7,8,9,8,9,8,6,7,10,7,7,6,7,6,6,1,1,7,7,6,7,7,6,f24166791
1/21/2025 10:24,1/21/2025 10:38,0,172.56.187.61,100,813,1,1/21/2025 10:38,R_7tn8E8Q2L2EtFCy,,,,,34.2271,-118.4501,anonymous,EN,1,18,0,3,,0,,1,,1,,,1,,,,,2,6,0,0,,,,1,1,1,,1,1,1,1,,,,1,1,1,1,1,1,,1,,,,,,,,,,1,1,10,8,8,11,8,9,9,8,6,9,7,7,8,9,8,8,9,9,11,10,6,6,6,6,6,8,8,7,7,7,10,6,9,8,6,6,8,8,10,11,7,7,9,10,8,7,7,9,11,11,6,6,7,7,6,6,6,6,9,8,f24126210
